instance,distance_1x,distance_aug,vehicle_count,feasible
450,17.001720428466797,16.594619750976562,11,1
451,14.620540618896484,13.548083305358887,10,1
452,12.900924682617188,12.534245491027832,9,1
453,11.517267227172852,11.363665580749512,10,1
454,17.696640014648438,17.612089157104492,11,1
455,12.714431762695312,12.11060905456543,9,1
456,16.679658889770508,16.660629272460938,11,1
457,12.153947830200195,12.04952335357666,10,1
458,14.297883987426758,14.297883987426758,10,1
459,14.5460844039917,14.399185180664062,11,1
460,12.209254264831543,12.142766952514648,10,1
461,12.209653854370117,12.079463005065918,10,1
462,16.966388702392578,16.61072540283203,10,1
463,17.81696319580078,17.130203247070312,11,1
464,16.89239501953125,16.84305191040039,11,1
465,12.848703384399414,12.719915390014648,9,1
466,15.705714225769043,15.625743865966797,11,1
467,16.58527183532715,16.247665405273438,11,1
468,19.69335174560547,19.611127853393555,11,1
469,15.287893295288086,14.81109619140625,10,1
470,16.653179168701172,16.276138305664062,10,1
471,11.077600479125977,11.032169342041016,9,1
472,18.069229125976562,17.784969329833984,10,1
473,17.014232635498047,16.859729766845703,11,1
474,15.740924835205078,15.740924835205078,11,1
475,17.31332015991211,16.871177673339844,11,1
476,11.666463851928711,11.626974105834961,10,1
477,12.380827903747559,11.813194274902344,10,1
478,19.838590621948242,18.972606658935547,11,1
479,16.386171340942383,15.902368545532227,10,1
480,16.39594268798828,16.050731658935547,10,1
481,13.839682579040527,13.333178520202637,9,1
482,17.557815551757812,17.159427642822266,11,1
483,15.301339149475098,15.22150993347168,10,1
484,10.794888496398926,10.642168998718262,9,1
485,11.817802429199219,11.694913864135742,9,1
486,12.610773086547852,12.517570495605469,10,1
487,16.63652229309082,16.45086669921875,11,1
488,15.756147384643555,15.533287048339844,11,1
489,18.095365524291992,17.587974548339844,11,1
490,23.10765838623047,22.630962371826172,12,1
491,16.61946678161621,16.61946678161621,11,1
492,10.669745445251465,10.455533981323242,9,1
493,12.360370635986328,12.00265121459961,9,1
494,11.952672004699707,11.948399543762207,9,1
495,11.481101989746094,11.481101989746094,9,1
496,14.330789566040039,14.17626953125,10,1
497,15.525839805603027,14.806396484375,10,1
498,15.917970657348633,15.753005027770996,10,1
499,15.796792984008789,15.726455688476562,10,1
500,16.336761474609375,15.295389175415039,11,1
501,19.675674438476562,18.916751861572266,11,1
502,25.375350952148438,24.865467071533203,13,1
503,12.016443252563477,11.563915252685547,10,1
504,14.961097717285156,14.668476104736328,10,1
505,13.109195709228516,12.302390098571777,9,1
506,20.28110694885254,19.85374641418457,12,1
507,15.07826042175293,15.05413818359375,10,1
508,14.322589874267578,13.975912094116211,10,1
509,20.40631866455078,20.35881805419922,11,1
510,12.673178672790527,12.640971183776855,10,1
511,14.856329917907715,14.682658195495605,10,1
512,11.334569931030273,11.275369644165039,9,1
513,16.959091186523438,16.65240478515625,11,1
514,12.799764633178711,12.799764633178711,10,1
515,17.037551879882812,16.98604965209961,11,1
516,18.064937591552734,17.962215423583984,11,1
517,11.962602615356445,11.73092269897461,10,1
518,13.878406524658203,13.681672096252441,9,1
519,13.900157928466797,13.900157928466797,9,1
520,16.167226791381836,16.167226791381836,11,1
521,14.472359657287598,14.251158714294434,10,1
522,14.250213623046875,14.230053901672363,10,1
523,11.61780834197998,11.61780834197998,10,1
524,14.168140411376953,13.895776748657227,11,1
525,12.277125358581543,12.173272132873535,10,1
526,13.493797302246094,13.364059448242188,10,1
527,12.669511795043945,12.129058837890625,10,1
528,12.519987106323242,12.300846099853516,9,1
529,16.634883880615234,16.480403900146484,10,1
530,17.4141788482666,17.344730377197266,11,1
531,14.566293716430664,14.566293716430664,10,1
532,17.961837768554688,17.599124908447266,11,1
533,19.202104568481445,18.591012954711914,11,1
534,20.847896575927734,20.790111541748047,11,1
535,14.328523635864258,13.693887710571289,11,1
536,18.187332153320312,17.931018829345703,11,1
537,12.299407958984375,12.299407958984375,9,1
538,12.032594680786133,11.747588157653809,10,1
539,12.051483154296875,11.996877670288086,9,1
540,11.445560455322266,11.409460067749023,9,1
541,18.878406524658203,18.356304168701172,12,1
542,17.19536590576172,17.19536590576172,11,1
543,15.48194694519043,15.033122062683105,11,1
544,14.4059419631958,14.269303321838379,11,1
545,22.612062454223633,22.373584747314453,13,1
546,16.278038024902344,14.951583862304688,11,1
547,15.008403778076172,14.980392456054688,10,1
548,18.26869010925293,17.96612548828125,11,1
549,14.140499114990234,12.80810546875,10,1
550,13.721691131591797,12.821298599243164,10,1
551,12.70836353302002,12.640117645263672,10,1
552,19.250137329101562,19.069507598876953,11,1
553,12.23797607421875,12.04606819152832,9,1
554,14.99417495727539,14.955568313598633,10,1
555,18.37652587890625,18.37652587890625,11,1
556,14.853811264038086,14.708032608032227,10,1
557,21.066415786743164,20.97567367553711,12,1
558,12.459211349487305,11.585447311401367,9,1
559,25.168109893798828,24.17498779296875,12,1
560,14.667301177978516,14.414012908935547,10,1
561,15.507415771484375,15.430728912353516,10,1
562,14.894627571105957,14.845575332641602,10,1
563,18.946685791015625,18.55008316040039,11,1
564,14.61494255065918,14.48206615447998,10,1
565,11.720008850097656,11.6971435546875,10,1
566,15.871719360351562,15.571596145629883,10,1
567,13.323991775512695,12.923044204711914,9,1
