instance,distance_1x,distance_aug,vehicle_count,feasible
250,16.94504165649414,16.435192108154297,11,1
251,12.489890098571777,11.900996208190918,9,1
252,14.47582721710205,14.143692016601562,10,1
253,13.456478118896484,13.218770980834961,10,1
254,13.777473449707031,13.641634941101074,11,1
255,12.058775901794434,12.057889938354492,11,1
256,18.266347885131836,16.378833770751953,11,1
257,13.846050262451172,12.928827285766602,10,1
258,13.783042907714844,12.694355010986328,12,1
259,19.05623435974121,17.421520233154297,11,1
260,20.266366958618164,20.266366958618164,12,1
261,14.459929466247559,13.945557594299316,11,1
262,11.174339294433594,10.691214561462402,10,1
263,15.711828231811523,14.388513565063477,12,1
264,13.541364669799805,12.604378700256348,10,1
265,14.539875984191895,13.877641677856445,11,1
266,18.992658615112305,18.194013595581055,12,1
267,16.256155014038086,15.878124237060547,12,1
268,12.122052192687988,11.98725414276123,9,1
269,17.821741104125977,17.18294334411621,11,1
270,16.42538070678711,16.211687088012695,12,1
271,16.568401336669922,16.209993362426758,11,1
272,28.791893005371094,28.520191192626953,16,1
273,24.170642852783203,23.053813934326172,12,1
274,14.494665145874023,13.456000328063965,12,1
275,15.877561569213867,15.628242492675781,12,1
276,12.834193229675293,12.612703323364258,11,1
277,15.28698444366455,15.16787052154541,12,1
278,12.134684562683105,11.904589653015137,13,1
279,22.85677719116211,22.367273330688477,14,1
280,20.5433292388916,19.546459197998047,13,1
281,15.42893123626709,14.967389106750488,12,1
282,19.46148681640625,19.18806266784668,12,1
283,18.60503387451172,18.18585968017578,13,1
284,18.28435516357422,17.71251678466797,12,1
285,12.197559356689453,12.077375411987305,11,1
286,13.892090797424316,13.892090797424316,11,1
287,22.14002227783203,20.337158203125,12,1
288,18.69626808166504,18.69626808166504,12,1
289,15.581466674804688,15.45078182220459,11,1
290,16.022438049316406,15.85012435913086,11,1
291,18.356853485107422,17.404499053955078,11,1
292,17.1351261138916,16.06620979309082,12,1
293,16.144193649291992,15.909102439880371,11,1
294,18.881101608276367,17.799236297607422,11,1
295,12.555215835571289,11.818873405456543,9,1
